scope,anchor,outcome,outcome_label,family,modifier,modifier_label,modifier_type,paper_role,subset,fe,controls,term,b,se,p,N,clusters,mean_y,status
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,none,top-minus-rest differential,-0.23784622431417468,0.17777848999767268,0.18093567125166465,2972,138,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,none,top group DID,-0.12435117330185548,0.16553724709334516,0.45253377864158817,2972,138,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,farm_income_only,lower/rest DID,0.11985129398676683,0.08158505784768164,0.14182333438893904,2944,138,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,farm_income_only,top-minus-rest differential,-0.23586229524280197,0.1749603625794192,0.17762947403314855,2944,138,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,farm_income_only,top group DID,-0.11601100125603514,0.16028897165965716,0.4692121129976129,2944,138,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,other_baseline,lower/rest DID,0.06374635156404465,0.07434278706831837,0.3911878484078134,2676,136,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,other_baseline,top-minus-rest differential,-0.10346339853851319,0.1788760037471837,0.5629883659358448,2676,136,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,stackyear,other_baseline,top group DID,-0.03971704697446854,0.1698290943811855,0.8150899419966877,2676,136,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,none,lower/rest DID,0.07222813280579787,0.12608693178109276,0.5667503754867812,2968,137,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,none,top-minus-rest differential,-0.20214103214604684,0.1706560795017438,0.23621773246882027,2968,137,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,none,top group DID,-0.12991289934024897,0.15873781709420262,0.4131220978709448,2968,137,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,farm_income_only,lower/rest DID,0.0746255138414682,0.12419459805676632,0.5479227911091066,2940,137,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,farm_income_only,top-minus-rest differential,-0.2208993226993854,0.16835760115161438,0.18949177793842475,2940,137,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,farm_income_only,top group DID,-0.1462738088579172,0.15460622673343952,0.34409475434271763,2940,137,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,other_baseline,lower/rest DID,0.020264916247457968,0.12052393749746196,0.8664730021693914,2670,134,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,other_baseline,top-minus-rest differential,-0.10011004929566239,0.17159936293471667,0.5596280546001553,2670,134,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,nonfarm_orientation_top,Top tercile baseline nonfarm orientation,binary_top,exit-side nonfarm orientation check,all,provyear,other_baseline,top group DID,-0.07984513304820443,0.16923542658978138,0.6370701465790584,2670,134,0.5472235405790223,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at mean modifier,-0.044959204519251526,0.05761285860030402,0.4351745706792244,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,heterogeneity slope,0.0023355646496081,0.02735841675469217,0.9319679222352011,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at +1 SD,-0.042623639869643425,0.04117288214327089,0.3005588230330052,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at -1 SD,-0.04729476916885963,0.0802511225021832,0.5556367887215599,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,farm_income_only,DID at mean modifier,-0.04733894543951348,0.05762284189277138,0.41134392798800756,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,farm_income_only,heterogeneity slope,0.0041854703132485505,0.027937290108914128,0.8809092982623162,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,farm_income_only,DID at +1 SD,-0.04315347512626493,0.0411598557374801,0.29443776765181495,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,farm_income_only,DID at -1 SD,-0.05152441575276203,0.08066991042841033,0.5230137252538756,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,other_baseline,DID at mean modifier,-0.019528310643028096,0.03928322174827435,0.6191073854700768,2676,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,other_baseline,heterogeneity slope,0.00606777957026809,0.02387143080497043,0.7993519933890733,2676,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,other_baseline,DID at +1 SD,-0.013460531072760006,0.02994854358321787,0.6531032604474201,2676,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,other_baseline,DID at -1 SD,-0.025596090213296188,0.05769851104183948,0.6573188881377006,2676,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at mean modifier,0.04059831732303001,0.07276923574767062,0.5769092866052281,2880,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,heterogeneity slope,0.04065251255012468,0.03835272172040859,0.28916087989158334,2880,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at +1 SD,0.08125082987315468,0.08744234703527637,0.3527889968291431,2880,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at -1 SD,-5.4195227094669396e-05,0.07672302010667088,0.9994363943010597,2880,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,farm_income_only,DID at mean modifier,0.04317496439967087,0.07379417619786399,0.5584987753113997,2880,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,farm_income_only,heterogeneity slope,0.0447221352931075,0.0382922404723315,0.24284049184815915,2880,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,farm_income_only,DID at +1 SD,0.08789709969277837,0.0881333088281113,0.3186092742150257,2880,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,farm_income_only,DID at -1 SD,-0.0015471708934366307,0.0778220541828168,0.9841383979592006,2880,136,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,other_baseline,DID at mean modifier,-0.06580864349728557,0.05776079342096439,0.25456526061452556,2670,134,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,other_baseline,heterogeneity slope,0.015676551182614837,0.026355178729371022,0.551964716178637,2670,134,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,other_baseline,DID at +1 SD,-0.05013209231467074,0.06752419156247619,0.4578258910188394,2670,134,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,other_baseline,DID at -1 SD,-0.08148519467990041,0.059180173696828986,0.16854309659552313,2670,134,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,lower/rest DID,-0.056005930095435225,0.07188195367682515,0.4358986859359313,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top-minus-rest differential,0.03392849830675253,0.04928223025427291,0.4911675701612106,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top group DID,-0.022077431788682697,0.036270871204706165,0.542735142266229,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,farm_income_only,lower/rest DID,-0.06154591423821197,0.07272939784902883,0.3974235604348135,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,farm_income_only,top-minus-rest differential,0.038733960253772626,0.05097515798333849,0.44733854674993634,2884,137,0.12482202183198861,ok
adjacent,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,farm_income_only,top group DID,-0.022811953984439345,0.03615262858361862,0.5280469386613923,2884,137,0.12482202183198861,ok
